M11;M12;M13;M14;M21;M22;M23;M24;M31;M32;M33;M34;M41;M42;M43;M44
-0.997818460663261;3.63161257430783E-03;6.59176072814363E-02;-243.713828302422;-5.64584337437229E-03;-0.999521981008999;-3.03962815561268E-02;-51.6413444958926;0.065775709895003;-0.030702131358546;0.997361988005283;-34.5496444940363;0;0;0;1;
-0.997822188948685;3.7418697531873E-03;6.58549743937765E-02;-243.712210781881;-0.005633469552425;-0.999576162437027;-2.85615039601929E-02;-51.7242914323856;6.57201891541456E-02;-2.88702943943493E-02;0.997420354133164;-34.4558500650983;0;0;0;1;
-0.997827651067039;3.86519496030285E-03;6.57650289588224E-02;-243.709863536791;-5.63424345839797E-03;-0.999626668130843;-2.67353635150124E-02;-51.8067089311539;0.065637139385316;-2.70478211608108E-02;0.99747690765439;-34.3614772756555;0;0;0;1;
-0.997834836874464;4.04387973952508E-03;6.56451472415496E-02;-243.706801858627;-5.69054767952798E-03;-0.999673331644821;-2.49168149098282E-02;-51.8885441837085;6.55229424462873E-02;-2.52364227812873E-02;0.99753188770003;-34.2687295205906;0;0;0;1;
-0.997843938587594;4.26033920924213E-03;6.54929288841204E-02;-243.702938495331;-5.78505573180904E-03;-0.999716221656458;-2.31086409620877E-02;-51.9698830848195;6.53758927600849E-02;-2.34376975566502E-02;0.99758541838735;-34.1734227779907;0;0;0;1;
-0.997854973750921;4.51434516788463E-03;6.53075190789979E-02;-243.69806221419;-5.91779640491885E-03;-0.999755350108006;-2.13124286773643E-02;-52.0502329787055;6.51953299420932E-02;-2.16531895600395E-02;0.997637563614973;-34.0819477619571;0;0;0;1;
-0.9978673084733;4.79863094587207E-03;6.50984471496517E-02;-243.692475544534;-6.08195953303692E-03;-0.99979077585875;-1.95298304139131E-02;-52.1297362580112;6.49911105343583E-02;-1.98841054312992E-02;0.997687715621831;-33.990090012896;0;0;0;1;
-0.997879987624197;5.09895816221784E-03;6.48808979961902E-02;-243.686942694338;-6.26383874007297E-03;-0.99982259713007;-1.77634059886994E-02;-52.2084668999776;6.47788130747271E-02;-1.81321508305262E-02;0.997734899902218;-33.8992704196517;0;0;0;1;
-0.997892278579952;5.40856680797441E-03;6.46664345359709E-02;-243.681492180935;-6.45699048112092E-03;-0.999850905487092;-1.60148078530311E-02;-52.2863019200254;6.45701759672222E-02;-1.63986036517281E-02;0.997778421381138;-33.8089015391997;0;0;0;1;
-0.997903728153567;5.71898971867207E-03;6.44627217375288E-02;-243.675993706524;-6.6531453439081E-03;-0.999875814200347;-0.014286071336274;-52.3628997226901;6.43730144877896E-02;-1.46850037041194E-02;0.997817851950928;-33.7196906949739;0;0;0;1;
-0.997914187636328;6.02634086086601E-03;6.42725239115125E-02;-243.671232351594;-6.84850006683341E-03;-0.999897426462106;-1.25791335667966E-02;-52.4385092662719;6.41901251047377E-02;-1.29930662387823E-02;0.997853099443376;-33.6308281938418;0;0;0;1;
-0.99792368000766;6.32880247542256E-03;6.40958277830702E-02;-243.666536262205;-7.04128038838842E-03;-0.999915844824183;-1.08960378134522E-02;-52.5128374022506;6.40214749163278E-02;-1.13247308474493E-02;0.997884262437669;-33.5437293246923;0;0;0;1;
-0.997932287674677;6.62468417719936E-03;6.39317039968331E-02;-243.662377163409;-7.22981872869966E-03;-0.999931186368657;-9.23862806486558E-03;-52.5859901403942;6.38661016309628E-02;-9.68173987066077E-03;0.997911511595863;-33.457316766453;0;0;0;1;
-0.997940164657619;6.91260177059783E-03;6.37780816573105E-02;-243.65809753513;-7.41275517392226E-03;-0.999943577054484;-7.6087954509725E-03;-52.6577025196939;6.37218865371776E-02;-8.06589388997769E-03;0.99793509935862;-33.3737065560381;0;0;0;1;
-0.997947407633049;7.19152417407115E-03;6.36337455956419E-02;-243.654320876421;-7.58910515149627E-03;-0.999953150872873;-6.00845590921119E-03;-52.7279837984602;0.063587554454285;-6.47904618498367E-03;0.997955231901239;-33.2904745252163;0;0;0;1;
-0.997954162663231;7.45979275185987E-03;6.34967772034784E-02;-243.650816480226;-7.75725985736189E-03;-0.999960057009354;-4.43951634243518E-03;-52.7968312896494;6.34611230804673E-02;-4.92299481501704E-03;0.997972168940305;-33.2082875826964;0;0;0;1;
-0.997960582834787;7.71221467444355E-03;6.33655809794891E-02;-243.647972260845;-7.91209283265371E-03;-0.999964482045887;-2.90403748402429E-03;-52.8640284484447;6.33409338031919E-02;-3.39946929923569E-03;0.997986157075049;-33.1264296331556;0;0;0;1;
-0.997966755967123;0.007951919710073;6.32386033794342E-02;-243.643981047067;-8.05680938672934E-03;-0.999966558029434;-1.40379673439298E-03;-52.9296079537957;6.32253256770001E-02;-1.91044384637047E-03;0.997997449093607;-33.0498686022347;0;0;0;1;
-0.997972766991553;8.18245594726222E-03;6.31142120119991E-02;-243.641117500804;-8.19502487050158E-03;-0.999966418436263;5.97254072754183E-05;-52.9934829885608;6.31125812385797E-02;-4.57618207162128E-04;0.99800630893546;-32.9721099172002;0;0;0;1;
-0.997978809000055;8.3973153330161E-03;6.29903316551858E-02;-243.637451416201;-8.32034545725116E-03;-0.999964283940526;1.48414783108855E-03;-53.0555221699666;6.30005447460924E-02;9.57046765011779E-04;0.998013033694042;-32.8981701648572;0;0;0;1;
-0.99798499015837;8.5951546341359E-03;6.28655926196023E-02;-243.634616428787;-8.43151725499711E-03;-0.999960341826525;2.86780246143153E-03;-53.1157278802073;6.28877486906406E-02;2.33197148233008E-03;0.998017882091112;-32.8245872586049;0;0;0;1;
-0.997991429525721;8.77434554994339E-03;6.27384846276899E-02;-243.630880180264;-8.52703145146189E-03;-0.999954787463839;4.20865332083631E-03;-53.1739375657098;6.27725762402219E-02;3.66522691240223E-03;0.998021126922595;-32.7547484622082;0;0;0;1;
-0.997998254154066;8.9341195876875E-03;6.26072377016419E-02;-243.627936968245;-8.60623490070817E-03;-0.999947813093384;5.50488969851698E-03;-53.2301365008786;0.062653151766458;4.95505771428584E-03;0.998023060844176;-32.6853313437041;0;0;0;1;
-0.998005555827396;9.07344992296769E-03;6.24706574652851E-02;-243.624158223551;-8.66821500441339E-03;-0.999939615702019;6.75477596481638E-03;-53.2843354045754;6.25281743399472E-02;6.19979485087996E-03;0.998023942577291;-32.619861187397;0;0;0;1;
-0.99801340300316;9.1918591525838E-03;6.23278200434665E-02;-243.62034991642;-8.71258027195826E-03;-0.999930385497361;7.9570788675016E-03;-53.336383944566;6.23966214714897E-02;7.39823522321495E-03;0.998024011607198;-32.5562383928882;0;0;0;1;
-0.998021843430546;9.28913792956607E-03;6.21780664866627E-02;-243.61715594381;-8.73918346584371E-03;-0.999920305398769;9.11095623864952E-03;-53.3862596064482;0.06225774415962;8.54954781013367E-03;0.99802348595832;-32.494101722812;0;0;0;1;
-0.99803093958024;9.3650373739573E-03;6.20204781952498E-02;-243.612094272743;-8.74780747465922E-03;-0.99990954942926;1.02161061349117E-02;-53.4340414255749;6.21105426233695E-02;9.65344680193903E-03;0.998022590656079;-32.436594281573;0;0;0;1;
-0.998040741898534;9.41856299134564E-03;6.18544111749604E-02;-243.60830603652;-8.73746070353301E-03;-0.999898286878588;1.12726517607444E-02;-53.4796238167486;6.19542919504146E-02;1.07101152394758E-02;0.9980215223834;-32.379659349981;0;0;0;1;
-0.998051289696445;9.44877956651774E-03;0.061679362026261;-243.603292038386;-8.70718432561438E-03;-0.999886672980909;1.22811292757672E-02;-53.5231047507361;6.17884137713778E-02;1.17201433383592E-02;0.998020455784222;-32.3265613885796;0;0;0;1;
-0.998062613145083;9.45560967907369E-03;6.14948102493673E-02;-243.599069387592;-8.65686725114859E-03;-0.999874842676269;1.32422668943662E-02;-53.5645646969789;6.16123274305126E-02;1.26842590915924E-02;0.998019554257276;-32.2745033326901;0;0;0;1;
-0.998074746291609;9.4382783227531E-03;6.13002423913819E-02;-243.592925845263;-8.58570248533486E-03;-0.999862926780226;1.41567426801961E-02;-53.6039529732034;6.14254550473435E-02;0.013603181715401;0.998018971222213;-32.2268596644226;0;0;0;1;
-0.998087696954165;9.39596085945535E-03;6.10955408214022E-02;-243.587868027422;-8.49282612328678E-03;-0.99985104572822;0.015025254095186;-53.6413006375234;0.061227617078992;1.44776474509109E-02;0.998018825789933;-32.1799124341087;0;0;0;1;
-0.998101479740705;9.32843529442728E-03;6.08803452221858E-02;-243.583035247813;-8.37797468852425E-03;-0.999839303039399;1.58485847256737E-02;-53.6768807621677;0.06101840443287;1.53084418751907E-02;0.99801924126132;-32.1349814772839;0;0;0;1;
-0.998116090088573;9.23447000797567E-03;6.06547217450736E-02;-243.577116925184;-8.23987098021026E-03;-0.999827801749437;1.66274283976185E-02;-53.7103506647746;6.07978225969484E-02;1.60963167389387E-02;0.998020307085437;-32.0930065593657;0;0;0;1;
-0.998131448729537;9.11626326798401E-03;6.04194074871928E-02;-243.571069610662;-8.08064817226972E-03;-0.99981660356849;1.73626712773216E-02;-53.741962994513;6.05666094658652E-02;1.68420002611667E-02;0.998022060299777;-32.0532382247602;0;0;0;1;
-0.99814721201135;8.98157187220941E-03;6.01786882598225E-02;-243.564519151547;-7.90791546902678E-03;-0.99980571099179;1.80556124552991E-02;-53.7718460128081;6.03291639831291E-02;1.75462712536186E-02;0.998024308490626;-32.0159457619939;0;0;0;1;
-0.998163044571554;8.83925023332877E-03;5.99366674662483E-02;-243.558127094113;-7.73037306055357E-03;-0.999795113999931;1.87075213272443E-02;-53.799922246577;6.00897477444504E-02;0.018209823644869;0.998026865639814;-31.9807709498727;0;0;0;1;
-0.99817868295601;8.69575221682523E-03;5.96967401588107E-02;-243.552214051308;-7.55432876775301E-03;-0.999784821378607;1.93194994194101E-02;-53.8262181003292;5.98518922764658E-02;1.88333436843134E-02;0.998029586814236;-31.9473100277046;0;0;0;1;
-0.998193974706163;8.55449886869376E-03;5.94609906528463E-02;-243.545844274853;-7.38308299382573E-03;-0.999774865180556;1.98924367212253E-02;-53.8509382818187;5.96177737408791E-02;1.94175050484656E-02;0.998032405061015;-31.9164614577221;0;0;0;1;
-0.998208842904157;8.41705521932448E-03;5.92305590837935E-02;-243.53899413277;-7.21809910816516E-03;-0.999765288519742;2.04271122849567E-02;-53.8739038175451;5.93885931236683E-02;1.99629920721412E-02;0.998035306967804;-31.8880721252499;0;0;0;1;
-0.998223276334968;8.28292145863942E-03;5.90057945899639E-02;-243.534052658933;-7.05879466218469E-03;-0.99975614609736;2.09241907482875E-02;-53.895260500506;5.91647192252284E-02;2.04705044555237E-02;0.998038323135107;-31.8603578909051;0;0;0;1;
-0.998237270382374;8.15204128267211E-03;5.87868713444893E-02;-243.528481645682;-6.90503412124967E-03;-0.999747482681955;2.13843722114535E-02;-53.9150595681323;5.89463529264728E-02;2.09407519926867E-02;0.998041488307299;-31.8352473672612;0;0;0;1;
-0.998250819738208;8.02394646683897E-03;5.85740315762232E-02;-243.52341053867;-6.75626632391214E-03;-0.999739339070386;2.18084107735771E-02;-53.9332697557073;5.87337531352753E-02;2.13745221749167E-02;0.998044826670846;-31.8119612423316;0;0;0;1;
-0.998263920951627;7.89820207525317E-03;5.83674783613533E-02;-243.517290013731;-6.61197807980207E-03;-0.999731750991481;2.21970224440232E-02;-53.9499727870368;0.058527137911885;2.17725621709232E-02;0.998048360383582;-31.79123801694;0;0;0;1;
-0.998276582743987;7.77458270846897E-03;5.81671746666169E-02;-243.512584458733;-6.47186562300726E-03;-0.999724744685926;2.25510491556092E-02;-53.9651750502791;5.83264888395083E-02;2.21357341502409E-02;0.998052117864235;-31.7716621282852;0;0;0;1;
-0.99828880554369;7.65261100603508E-03;5.79732547899756E-02;-243.506454653994;-6.33538784352841E-03;-0.999718349432317;2.28710443398852E-02;-53.9789414978492;5.81319497954883E-02;2.24646244819545E-02;0.998056119193635;-31.7548282215303;0;0;0;1;
-0.998300587584898;7.53242268629215E-03;5.77858065282604E-02;-243.501325618046;-6.20260364544023E-03;-0.999712579616216;2.31578467286623E-02;-53.9912512744909;5.79436323996355E-02;2.27600695421977E-02;0.998060376279296;-31.7392925486438;0;0;0;1;
-0.998311942016384;7.41286918322842E-03;5.76048244329267E-02;-243.497003887234;-6.0723000962809E-03;-0.999707457179618;2.34121171832807E-02;-54.0021571796362;5.77615235171016E-02;2.30228023910059E-02;0.9980649061915;-31.7251344572423;0;0;0;1;
-0.998322867959655;7.29438096192346E-03;5.74303344513297E-02;-243.493291618955;-5.94483107492319E-03;-0.999702983852479;2.36347849565276E-02;-54.011742442124;5.75856778400662E-02;2.32537326645208E-02;0.998069713810046;-31.7124754295783;0;0;0;1;
-0.99833337273272;0.007176367117373;5.72623492629186E-02;-243.488614880976;-5.81954209240458E-03;-0.999699168586557;2.38265662062677E-02;-54.0200622132777;5.74161111356954E-02;2.34536155494972E-02;0.998074805863624;-31.7020853190425;0;0;0;1;
-0.998343459322249;7.05884189919023E-03;5.71008754707524E-02;-243.484125601361;-5.6963807905072E-03;-0.999696010716129;2.39882763896705E-02;-54.0269986626108;5.72528468669785E-02;2.36232705038891E-02;0.99808018346039;-31.6932767185199;0;0;0;1;
-0.998353135541008;6.94135593816842E-03;5.69458895195826E-02;-243.479634134674;-5.57484000968233E-03;-0.999693511741697;2.41206082099836E-02;-54.032791680331;5.70958660001167E-02;2.37634206143126E-02;0.998085848976131;-31.6861675961918;0;0;0;1;
-0.998362402870035;6.82362021544759E-03;5.67974536641003E-02;-243.477766122054;-5.45456737358546E-03;-0.999691666797252;2.42243478941839E-02;-54.0373846058955;5.69452388733011E-02;2.38748726339381E-02;0.998091794489052;-31.6795513460065;0;0;0;1;
-0.998371268562826;6.70568947888477E-03;5.66554837316398E-02;-243.472682174342;-5.33555901035596E-03;-0.999690465808038;2.43002959355309E-02;-54.0406847902195;5.68008971610513E-02;2.39584286028976E-02;0.998098017120853;-31.6757523117767;0;0;0;1;
-0.998379739531962;6.58704047517879E-03;5.65199662939529E-02;-243.469926849662;-5.21723021100104E-03;-0.999689898282947;0.024349287052333;-54.0428824135787;5.66628290947128E-02;2.40149571894236E-02;0.99810450636703;-31.6726403461516;0;0;0;1;
-0.998395496916188;6.34753754181056E-03;5.62684681205397E-02;-243.463674232638;-4.98233094505186E-03;-0.999690603013033;2.43695429951461E-02;-54.0439776578387;5.64057454150805E-02;2.40500938583117E-02;0.998118221890361;-31.6710619139062;0;0;0;1;
-0.998409707574365;6.10342292460652E-03;0.056042876887913;-243.458051141954;-4.74773711704237E-03;-0.999693643765503;2.42915130677234E-02;-54.0409315832558;5.61739691809102E-02;2.39868056117381E-02;0.998132815983428;-31.6748012490816;0;0;0;1;
-0.998416235935295;5.97954481056298E-03;5.59398325404717E-02;-243.453569490735;-4.63032730977043E-03;-0.999695985802726;2.42176802960182E-02;-54.0378890985917;5.60676367417242E-02;2.39203054699187E-02;0.998140390474418;-31.6790036137013;0;0;0;1;
-0.998422384870148;5.85388343789241E-03;5.58432935893076E-02;-243.452361047872;-4.51220310872093E-03;-0.99969884613339;2.41217135102985E-02;-54.0339569767948;5.59676818647306E-02;2.38316824471718E-02;0.998148120019482;-31.6836236946365;0;0;0;1;
-0.998428152163742;5.72651990741365E-03;5.57533132346958E-02;-243.449934797165;-4.39339381744341E-03;-0.999702198387797;2.40044293698128E-02;-54.0290918006008;5.58741716507812E-02;2.37217517977799E-02;0.998155977507515;-31.6897325389023;0;0;0;1;
-0.998433538272343;5.59748274875159E-03;5.56699006631767E-02;-243.447759450377;-4.27387713444524E-03;-0.999706014910208;2.38666655943312E-02;-54.0233656868979;5.57871277913661E-02;2.35913530605897E-02;0.998163936652472;-31.6969247537531;0;0;0;1;
-0.998438546405364;5.46626711947389E-03;5.55930658960478E-02;-243.445864241896;-4.15309949106336E-03;-0.99971027012813;2.37092295311116E-02;-54.0167546721793;5.57065599060029E-02;2.34413251357547E-02;0.998171970884436;-31.705134194425;0;0;0;1;
-0.99844321811132;5.33422913047387E-03;5.55219434736755E-02;-243.442759023579;-0.00403238724784;-0.999714927869957;2.35330161061203E-02;-54.0093816408221;5.56316462150264E-02;2.32724943560217E-02;0.998180099453929;-31.7145338913315;0;0;0;1;
-0.998447626636597;5.20172487332857E-03;5.54551974307919E-02;-243.441573385473;-3.91207822268872E-03;-0.99971995663441;2.33388935228864E-02;-54.0013122335818;5.55610700736179E-02;2.30857177760463E-02;0.998188367557466;-31.724626553005;0;0;0;1;
-0.998451819366442;5.06977809214729E-03;5.53918924928368E-02;-243.43942830678;-3.79316652628579E-03;-0.999725321112213;2.31277801525799E-02;-53.9924186992669;0.055493930222552;2.28818634988191E-02;0.998196796243745;-31.7358006385484;0;0;0;1;
-0.998455825370662;4.93864146577152E-03;5.53314973940112E-02;-243.439531554272;-3.6758706647453E-03;-0.99973099156356;2.29004908724148E-02;-53.9830019256415;5.54297100682204E-02;2.26617370873032E-02;0.998205386137512;-31.7476551892368;0;0;0;1;
-0.998459643287942;4.80853223427904E-03;5.52740331717077E-02;-243.43602929269;-3.56035441533966E-03;-0.999736935659145;2.26579645003853E-02;-53.972671915127;5.53684440972682E-02;2.24262680046291E-02;0.998214104238981;-31.7605509315487;0;0;0;1;
-0.998463261047707;4.67937371683683E-03;5.52197410316026E-02;-243.436742034835;-3.44649073983663E-03;-0.999743125497416;2.24009982420052E-02;-53.9619234275547;5.53103791304968E-02;2.21762594293149E-02;0.99822290871236;-31.7740464713197;0;0;0;1;
-0.99846664992546;4.55104801391058E-03;5.51691666477235E-02;-243.434273510982;-3.33410421227943E-03;-0.999749532989956;2.21304097446494E-02;-53.9504478552885;0.055256065148822;2.19125363283098E-02;0.998231740637378;-31.7884154897444;0;0;0;1;
-0.998469784663027;4.42386732020063E-03;5.51227585748519E-02;-243.433381850709;-3.22345168790088E-03;-0.999756128269461;2.18470443509503E-02;-53.938617047231;5.52059641178733E-02;2.16359281194471E-02;0.998240546231331;-31.8033932310805;0;0;0;1;
-0.998472637546426;4.29714614980989E-03;0.055081091184269;-243.432768617142;-3.11379186944867E-03;-0.999762886111758;2.15517018743804E-02;-53.9261649058171;0.055160641505301;2.13472735602369E-02;0.998249266235777;-31.8190551854091;0;0;0;1;
-0.998475177873875;4.17087019028375E-03;5.50447364567219E-02;-243.431084281869;-3.00505468938519E-03;-0.999769778668368;2.12452184671523E-02;-53.9131999474291;5.51206750325862E-02;2.10474108445439E-02;0.998257841281847;-31.835258976111;0;0;0;1;
-0.998477371427917;4.04545789117857E-03;5.50142982946142E-02;-243.430035113304;-2.89760385795932E-03;-0.999776777410517;2.09284314396239E-02;-53.8997834554109;5.50866829486078E-02;2.07371555689637E-02;0.99826621085792;-31.8520173425379;0;0;0;1;
-0.99847918601874;3.92033274557077E-03;5.49904180609601E-02;-243.429815095442;-2.79080840804404E-03;-0.99978385787555;2.06021581372343E-02;-53.8859584916465;5.50592996303508E-02;2.04173583660086E-02;0.998274313503843;-31.869328454437;0;0;0;1;
-0.998480582045725;3.79559077772313E-03;5.49738189348289E-02;-243.429106085774;-2.68471028995481E-03;-0.999790994256524;2.02672182158806E-02;-53.8717874678871;0.055039255157481;2.00888350632677E-02;0.998282083930945;-31.8870361986517;0;0;0;1;
-0.99848152189607;3.67128545326624E-03;5.49651898498393E-02;-243.428871957027;-2.57930940265115E-03;-0.999798161180294;1.99244589263762E-02;-53.857373198799;5.50272441170156E-02;1.97524318407657E-02;0.998289458945281;-31.9051498547733;0;0;0;1;
-0.998481962687484;3.54765432437738E-03;5.49653012049002E-02;-243.428617579804;-2.47478897891888E-03;-0.999805333511439;1.95747414181958E-02;-53.8424995805835;5.50240457187628E-02;1.94089987086953E-02;0.998296371405739;-31.9236066059107;0;0;0;1;
-0.998481860479107;3.42465890712716E-03;5.49749579858906E-02;-243.428601861557;-2.37105746439551E-03;-0.999812488175424;0.019218911909048;-53.8273837130112;5.50304677490673E-02;1.90593861348431E-02;0.998302753386708;-31.9423669971757;0;0;0;1;
-0.998481174224005;3.3019772816126E-03;5.49949240047161E-02;-243.429124544909;-2.2677423967586E-03;-0.999819604005022;1.88578045292592E-02;-53.8120810953192;5.50472711828182E-02;1.87044484888895E-02;0.998308540252988;-31.9614368152756;0;0;0;1;
-0.998479851644218;3.17995209107759E-03;5.50261189367204E-02;-243.430538324323;-2.16513491917414E-03;-0.999826659237069;1.84922597219604E-02;-53.7965216061757;5.50753851672543E-02;1.83450097721729E-02;0.998313659410276;-31.9808524350196;0;0;0;1;
-0.998477846162387;3.05839886586034E-03;5.50693827757096E-02;-243.431733079415;-2.06300002161516E-03;-0.999833634041858;1.81231418236923E-02;-53.7808878176545;5.51156489014794E-02;1.79819474759591E-02;0.998318042915754;-32.0003230841535;0;0;0;1;
-0.998475104592048;2.93731988206403E-03;0.055125653391228;-243.433162188652;-1.96129022252865E-03;-0.999840509646265;1.77512988527779E-02;-53.7651589012166;5.51690026243216E-02;1.76161125736654E-02;0.998321618381186;-32.0199214487275;0;0;0;1;
-0.99847157122335;2.81690425631496E-03;5.51958921405054E-02;-243.434630929127;-1.8601475568524E-03;-0.999847268577985;1.73775535737858E-02;-53.7491714053069;5.52364128980355E-02;1.72483207169224E-02;0.998324313098005;-32.0394992575557;0;0;0;1;
-0.998467189439826;2.69727765535473E-03;5.52810664277172E-02;-243.437436518419;-1.75964838471749E-03;-0.9998538937035;1.70027904625118E-02;-53.7332928965998;0.055318850762628;1.68794531664934E-02;0.998326053356869;-32.0593754866263;0;0;0;1;
-0.998461901316907;2.57802780266808E-03;5.53821757542599E-02;-243.440065852536;-1.65933354903438E-03;-0.999860370862089;1.66278498820057E-02;-53.7173176472061;5.54173098480981E-02;0.016510377105752;0.998326764750413;-32.0790756546867;0;0;0;1;
-0.998455638378505;2.45987096196377E-03;5.55003353595601E-02;-243.443262086979;-1.55987194569964E-03;-0.999866684805521;1.62535970028233E-02;-53.7013989423378;5.55329180728527E-02;1.61419221552965E-02;0.998326366154599;-32.0987744676922;0;0;0;1;
-0.998448337396901;2.34274327167883E-03;5.56365806221619E-02;-243.447168555995;-1.46115547630409E-03;-0.99987282347518;1.58808658594097E-02;-53.6855187424527;5.56667097468261E-02;1.57749304192919E-02;0.9983247813193;-32.1184312944297;0;0;0;1;
-0.998439931699189;2.22649253109059E-03;5.57919843662946E-02;-243.450609948732;-1.3629867561551E-03;-0.999878775800325;1.55105116339222E-02;-53.6697127667074;5.58197550659479E-02;1.54102704406019E-02;0.998321931297377;-32.1375169548401;0;0;0;1;
-0.998430344718158;2.11160173012828E-03;5.59677396730703E-02;-243.455319209701;-1.2658029516727E-03;-0.999884530934178;1.51433992692237E-02;-53.6541037819979;0.055993253958551;1.50487852224991E-02;0.998317729770668;-32.1567468328494;0;0;0;1;
-0.998419503837146;1.99800423948219E-03;5.61649564821896E-02;-243.46036460852;-1.16949508760693E-03;-0.999890080673652;1.47803535707698E-02;-53.6386577816239;5.61883140771042E-02;0.014691308637964;0.998312094894015;-32.1756365538986;0;0;0;1;
-0.99840732190084;1.88550371648384E-03;0.056384966529454;-243.465692779844;-1.07381921769394E-03;-0.99989541747469;1.44222406512458E-02;-53.6233487461743;5.64062628356127E-02;1.43387234037714E-02;0.998304930631954;-32.1940095886512;0;0;0;1;
-0.998393725718248;1.77498811919565E-03;5.66287724007253E-02;-243.472674313809;-9.7962237862245E-04;-0.999900533790978;1.40699276655401E-02;-53.6083151592064;5.66481137058572E-02;1.39918526898671E-02;0.998296158097322;-32.2125644364232;0;0;0;1;
-0.99837863328042;1.6667308808175E-03;5.68975097635408E-02;-243.479460259892;-8.87134313959094E-04;-0.999905424105586;1.37242791045213E-02;-53.59349726165;5.69150033104656E-02;1.36515512818409E-02;0.998285689342369;-32.2303035670602;0;0;0;1;
-0.998361965454239;1.56273759122621E-03;5.71921654212293E-02;-243.487052715376;-7.98317466525804E-04;-0.999910081772635;1.33862264535072E-02;-53.5790363958641;5.72079419623789E-02;1.33186418475348E-02;0.998273442076752;-32.2476880662716;0;0;0;1;
-0.998343641956307;1.46341040376007E-03;5.75137461430538E-02;-243.49531268216;-7.13529980876681E-04;-0.999914503656733;1.30566554628628E-02;-53.5649705088586;5.75279361735135E-02;1.29939911843776E-02;0.998259331412793;-32.2645190573594;0;0;0;1;
-0.99832358510231;1.36969179630977E-03;5.78631434753907E-02;-243.504810336621;-6.33672536770937E-04;-0.9999186875313;1.27364353253958E-02;-53.5513322776335;5.78758834713273E-02;1.26784174905612E-02;0.998243276883119;-32.2812172533977;0;0;0;1;
-0.99830169735047;1.28111023430708E-03;5.82415643998168E-02;-243.514503897943;-5.58226252493178E-04;-0.999922633505805;1.24263987650084E-02;-53.5380101939828;5.82529780407963E-02;1.23727830088274E-02;0.998225177397362;-32.2968616747421;0;0;0;1;
-0.998277892057726;1.1990643701638E-03;5.86499145218349E-02;-243.525227953944;-4.88543773508541E-04;-0.999926340491274;1.21274447724986E-02;-53.525255663164;5.86601359848723E-02;0.01207790695298;0.998204945194058;-32.312143252997;0;0;0;1;
-0.99825207252299;1.12301791622793E-03;5.90892421199889E-02;-243.536245427204;-4.24042019251631E-04;-0.999929810494539;1.18403662409527E-02;-53.512939658944;5.90983916187298E-02;1.17946138179177E-02;0.99818248191048;-32.3263744218602;0;0;0;1;
-0.99822412555829;1.05376602972871E-03;5.95607650264946E-02;-243.548779226998;-3.65462669381901E-04;-0.99993304440822;1.15660337862723E-02;-53.5012147378878;5.95689649937282E-02;1.15237267263023E-02;0.998157673983381;-32.3402980498704;0;0;0;1;
-0.998193964319652;9.91195175911983E-04;6.00651906510002E-02;-243.561683494279;-3.12643911017839E-04;-0.999936044644699;1.13052586923192E-02;-53.4899425304077;6.00725548782695E-02;1.12660619756241E-02;0.99813043436114;-32.3531929098481;0;0;0;1;
-0.99816146025186;9.3615018976758E-04;6.06038191098318E-02;-243.575329862448;-2.6636976619452E-04;-0.999938812779919;1.10589214408024E-02;-53.4794077510553;6.06104637420195E-02;1.10224461490352E-02;0.998100634889022;-32.36502815533;0;0;0;1;
-0.998126510658607;8.88679154857977E-04;6.11774384052923E-02;-243.590063979139;-2.26633740365363E-04;-0.999941351826613;1.08278134594652E-02;-53.4694847159752;6.11834729123913E-02;1.07936627946665E-02;0.998068173766629;-32.3762335201973;0;0;0;1;
-0.998088999042423;8.49068935235713E-04;6.17869652308333E-02;-243.606495466461;-1.93659764134123E-04;-0.999943664119459;1.06127792423598E-02;-53.4601918184256;6.17924953889124E-02;1.05805325619519E-02;0.998032935250293;-32.3871713491753;0;0;0;1;
-0.998048812643545;8.17961085990956E-04;6.24331524149854E-02;-243.623605148371;-1.68023523640752E-04;-0.999945751677743;1.04146756900341E-02;-53.4516671136082;6.24382843206515E-02;1.03838644682454E-02;0.997994807606632;-32.3968400688027;0;0;0;1;
-0.998005830913897;7.96185261996367E-04;6.31167770952482E-02;-243.640971063864;-1.50486338579347E-04;-0.999947616649137;1.02343202789737E-02;-53.4439780238849;0.063121619241941;1.02044131011681E-02;0.997953671839297;-32.4049859525621;0;0;0;1;
-0.997959944652475;7.83525949725188E-04;6.38383502004461E-02;-243.659627046113;-1.40760549063177E-04;-0.999949261016592;1.00725160133945E-02;-53.4369662701865;6.38430031851301E-02;1.00429816020128E-02;0.997909419468944;-32.4123011057563;0;0;0;1;
-0.997911035914423;7.81055294803649E-04;6.45984082840305E-02;-243.679366213794;-1.39839675138614E-04;-0.999950685476114;9.93010879670104E-03;-53.4307996302438;6.46029786083357E-02;9.90033173562996E-03;0.997861933629325;-32.4187000709153;0;0;0;1;
-0.997859005444777;7.89064626799445E-04;6.53971148429022E-02;-243.70029437337;-1.47933265646813E-04;-0.99995189018528;9.80792692853102E-03;-53.4255506289963;6.54017076880251E-02;9.77725380161642E-03;0.997811115361815;-32.4240308353601;0;0;0;1;
